연도,일시,측정소,PM2.5
4,04-23 22:00,문창동,0.07838726
4,04-23 23:00,문창동,0.075909995
4,04-24 00:00,문창동,0.07864989
4,04-24 01:00,문창동,0.08008201
4,04-24 02:00,문창동,0.0803225
4,04-24 03:00,문창동,0.0755694
4,04-24 04:00,문창동,0.07259635
4,04-24 05:00,문창동,0.07062575
4,04-24 06:00,문창동,0.07296842
4,04-24 07:00,문창동,0.07312829
4,04-24 08:00,문창동,0.069378756
4,04-24 09:00,문창동,0.067257434
4,04-24 10:00,문창동,0.061795186
4,04-24 11:00,문창동,0.060365465
4,04-24 12:00,문창동,0.058087636
4,04-24 13:00,문창동,0.05582422
4,04-24 14:00,문창동,0.057838693
4,04-24 15:00,문창동,0.058935855
4,04-24 16:00,문창동,0.06423732
4,04-24 17:00,문창동,0.07278728
4,04-24 18:00,문창동,0.07709232
4,04-24 19:00,문창동,0.08016098
4,04-24 20:00,문창동,0.081949525
4,04-24 21:00,문창동,0.08123614
4,04-24 22:00,문창동,0.07838726
4,04-24 23:00,문창동,0.075909995
4,04-25 00:00,문창동,0.07864989
4,04-25 01:00,문창동,0.08008201
4,04-25 02:00,문창동,0.0803225
4,04-25 03:00,문창동,0.0755694
4,04-25 04:00,문창동,0.07259635
4,04-25 05:00,문창동,0.07062575
4,04-25 06:00,문창동,0.07296842
4,04-25 07:00,문창동,0.07312829
4,04-25 08:00,문창동,0.069378756
4,04-25 09:00,문창동,0.067257434
4,04-25 10:00,문창동,0.061795186
4,04-25 11:00,문창동,0.060365465
4,04-25 12:00,문창동,0.058087636
4,04-25 13:00,문창동,0.05582422
4,04-25 14:00,문창동,0.057838693
4,04-25 15:00,문창동,0.058935855
4,04-25 16:00,문창동,0.06423732
4,04-25 17:00,문창동,0.07278728
4,04-25 18:00,문창동,0.07709232
4,04-25 19:00,문창동,0.08016098
4,04-25 20:00,문창동,0.081949525
4,04-25 21:00,문창동,0.08123614
4,04-25 22:00,문창동,0.07838726
4,04-25 23:00,문창동,0.075909995
4,04-28 00:00,문창동,0.07864989
4,04-28 01:00,문창동,0.08008201
4,04-28 02:00,문창동,0.0803225
4,04-28 03:00,문창동,0.0755694
4,04-28 04:00,문창동,0.07259635
4,04-28 05:00,문창동,0.07062575
4,04-28 06:00,문창동,0.07296842
4,04-28 07:00,문창동,0.07312829
4,04-28 08:00,문창동,0.069378756
4,04-28 09:00,문창동,0.067257434
4,04-28 10:00,문창동,0.061795186
4,04-28 11:00,문창동,0.060365465
4,04-28 12:00,문창동,0.058087636
4,04-28 13:00,문창동,0.05582422
4,04-28 14:00,문창동,0.057838693
4,04-28 15:00,문창동,0.058935855
4,04-28 16:00,문창동,0.06423732
4,04-28 17:00,문창동,0.07278728
4,04-28 18:00,문창동,0.07709232
4,04-28 19:00,문창동,0.08016098
4,04-28 20:00,문창동,0.081949525
4,04-28 21:00,문창동,0.08123614
4,04-28 22:00,문창동,0.07838726
4,04-28 23:00,문창동,0.075909995
4,04-29 00:00,문창동,0.07864989
4,04-29 01:00,문창동,0.08008201
4,04-29 02:00,문창동,0.0803225
4,04-29 03:00,문창동,0.0755694
4,04-29 04:00,문창동,0.07259635
4,04-29 05:00,문창동,0.07062575
4,04-29 06:00,문창동,0.07296842
4,04-29 07:00,문창동,0.07312829
4,04-29 08:00,문창동,0.069378756
4,04-29 09:00,문창동,0.067257434
4,04-29 10:00,문창동,0.061795186
4,04-29 11:00,문창동,0.060365465
4,04-29 12:00,문창동,0.058087636
4,04-29 13:00,문창동,0.05582422
4,04-29 14:00,문창동,0.057838693
4,04-29 15:00,문창동,0.058935855
4,04-29 16:00,문창동,0.06423732
4,04-29 17:00,문창동,0.07278728
4,04-29 18:00,문창동,0.07709232
4,04-29 19:00,문창동,0.08016098
4,04-29 20:00,문창동,0.081949525
4,04-29 21:00,문창동,0.08123614
4,04-29 22:00,문창동,0.07838726
4,04-29 23:00,문창동,0.075909995
4,04-30 00:00,문창동,0.07864989
4,04-30 01:00,문창동,0.08008201
4,04-30 02:00,문창동,0.0803225
4,04-30 03:00,문창동,0.0755694
4,04-30 04:00,문창동,0.07259635
4,04-30 05:00,문창동,0.07062575
4,04-30 06:00,문창동,0.07296842
4,04-30 07:00,문창동,0.07312829
4,04-30 08:00,문창동,0.069378756
4,04-30 09:00,문창동,0.067257434
4,04-30 10:00,문창동,0.061795186
4,04-30 11:00,문창동,0.060365465
4,04-30 12:00,문창동,0.058087636
4,04-30 13:00,문창동,0.05582422
4,04-30 14:00,문창동,0.057838693
4,04-30 15:00,문창동,0.058935855
4,04-30 16:00,문창동,0.06423732
4,04-30 17:00,문창동,0.07278728
4,04-30 18:00,문창동,0.07709232
4,04-30 19:00,문창동,0.08016098
4,04-30 20:00,문창동,0.081949525
4,04-30 21:00,문창동,0.08123614
4,04-30 22:00,문창동,0.07838726
4,04-30 23:00,문창동,0.075909995
4,05-03 00:00,문창동,0.071844265
4,05-03 01:00,문창동,0.0747231
4,05-03 02:00,문창동,0.078487515
4,05-03 03:00,문창동,0.07244548
4,05-03 04:00,문창동,0.068994194
4,05-03 05:00,문창동,0.06460911
4,05-03 06:00,문창동,0.06622176
4,05-03 07:00,문창동,0.0657607
4,05-03 08:00,문창동,0.06260064
4,05-03 09:00,문창동,0.062162474
4,05-03 10:00,문창동,0.057781395
4,05-03 11:00,문창동,0.0568646
4,05-03 12:00,문창동,0.056061592
4,05-03 13:00,문창동,0.054755032
4,05-03 14:00,문창동,0.055719376
4,05-03 15:00,문창동,0.057308037
4,05-03 16:00,문창동,0.06092094
4,05-03 17:00,문창동,0.06779588
4,05-03 18:00,문창동,0.07228553
4,05-03 19:00,문창동,0.07427713
4,05-03 20:00,문창동,0.07625172
4,05-03 21:00,문창동,0.07602323
4,05-03 22:00,문창동,0.07302346
4,05-03 23:00,문창동,0.0687155
4,05-04 00:00,문창동,0.071844265
4,05-04 01:00,문창동,0.0747231
4,05-04 02:00,문창동,0.078487515
4,05-04 03:00,문창동,0.07244548
4,05-04 04:00,문창동,0.068994194
4,05-04 05:00,문창동,0.06460911
4,05-04 06:00,문창동,0.06622176
4,05-04 07:00,문창동,0.0657607
4,05-04 08:00,문창동,0.06260064
4,05-04 09:00,문창동,0.062162474
4,05-04 10:00,문창동,0.057781395
4,05-04 11:00,문창동,0.0568646
4,05-04 12:00,문창동,0.056061592
4,05-04 13:00,문창동,0.054755032
4,05-04 14:00,문창동,0.055719376
4,05-04 15:00,문창동,0.057308037
4,05-04 16:00,문창동,0.06092094
4,05-04 17:00,문창동,0.06779588
4,05-04 18:00,문창동,0.07228553
4,05-04 19:00,문창동,0.07427713
4,05-04 20:00,문창동,0.07625172
4,05-04 21:00,문창동,0.07602323
4,05-04 22:00,문창동,0.07302346
4,05-04 23:00,문창동,0.0687155
4,05-05 00:00,문창동,0.071844265
4,05-05 01:00,문창동,0.0747231
4,05-05 02:00,문창동,0.078487515
4,05-05 03:00,문창동,0.07244548
4,05-05 04:00,문창동,0.068994194
4,05-05 05:00,문창동,0.06460911
4,05-05 06:00,문창동,0.06622176
4,05-05 07:00,문창동,0.0657607
4,05-05 08:00,문창동,0.06260064
4,05-05 09:00,문창동,0.062162474
4,05-05 10:00,문창동,0.057781395
4,05-05 11:00,문창동,0.0568646
4,05-05 12:00,문창동,0.056061592
4,05-05 13:00,문창동,0.054755032
4,05-05 14:00,문창동,0.055719376
4,05-05 15:00,문창동,0.057308037
4,05-05 16:00,문창동,0.06092094
4,05-05 17:00,문창동,0.06779588
4,05-05 18:00,문창동,0.07228553
4,05-05 19:00,문창동,0.07427713
4,05-05 20:00,문창동,0.07625172
4,05-05 21:00,문창동,0.07602323
4,05-05 22:00,문창동,0.07302346
4,05-05 23:00,문창동,0.0687155
4,05-08 00:00,문창동,0.071844265
4,05-08 01:00,문창동,0.0747231
4,05-08 02:00,문창동,0.078487515
4,05-08 03:00,문창동,0.07244548
4,05-08 04:00,문창동,0.068994194
4,05-08 05:00,문창동,0.06460911
4,05-08 06:00,문창동,0.06622176
4,05-08 07:00,문창동,0.0657607
4,05-08 08:00,문창동,0.06260064
4,05-08 09:00,문창동,0.062162474
4,05-08 10:00,문창동,0.057781395
4,05-08 11:00,문창동,0.0568646
4,05-08 12:00,문창동,0.056061592
4,05-08 13:00,문창동,0.054755032
4,05-08 14:00,문창동,0.055719376
4,05-08 15:00,문창동,0.057308037
4,05-08 16:00,문창동,0.06092094
4,05-08 17:00,문창동,0.06779588
4,05-08 18:00,문창동,0.07228553
4,05-08 19:00,문창동,0.07427713
4,05-08 20:00,문창동,0.07625172
4,05-08 21:00,문창동,0.07602323
4,05-08 22:00,문창동,0.07302346
4,05-08 23:00,문창동,0.0687155
4,05-09 00:00,문창동,0.071844265
4,05-09 01:00,문창동,0.0747231
4,05-09 02:00,문창동,0.078487515
4,05-09 03:00,문창동,0.07244548
4,05-09 04:00,문창동,0.068994194
4,05-09 05:00,문창동,0.06460911
4,05-09 06:00,문창동,0.06622176
4,05-09 07:00,문창동,0.0657607
4,05-09 08:00,문창동,0.06260064
4,05-09 09:00,문창동,0.062162474
4,05-09 10:00,문창동,0.057781395
4,05-09 11:00,문창동,0.0568646
4,05-09 12:00,문창동,0.056061592
4,05-09 13:00,문창동,0.054755032
4,05-09 14:00,문창동,0.055719376
4,05-09 15:00,문창동,0.057308037
4,05-09 16:00,문창동,0.06092094
4,05-09 17:00,문창동,0.06779588
4,05-09 18:00,문창동,0.07228553
4,05-09 19:00,문창동,0.07427713
4,05-09 20:00,문창동,0.07625172
4,05-09 21:00,문창동,0.07602323
4,05-09 22:00,문창동,0.07302346
4,05-09 23:00,문창동,0.0687155
4,05-10 00:00,문창동,0.071844265
4,05-10 01:00,문창동,0.0747231
4,05-10 02:00,문창동,0.078487515
4,05-10 03:00,문창동,0.07244548
4,05-10 04:00,문창동,0.068994194
4,05-10 05:00,문창동,0.06460911
4,05-10 06:00,문창동,0.06622176
4,05-10 07:00,문창동,0.0657607
4,05-10 08:00,문창동,0.06260064
4,05-10 09:00,문창동,0.062162474
4,05-10 10:00,문창동,0.057781395
4,05-10 11:00,문창동,0.0568646
4,05-10 12:00,문창동,0.056061592
4,05-10 13:00,문창동,0.054755032
4,05-10 14:00,문창동,0.055719376
4,05-10 15:00,문창동,0.057308037
4,05-10 16:00,문창동,0.06092094
4,05-10 17:00,문창동,0.06779588
4,05-10 18:00,문창동,0.07228553
4,05-10 19:00,문창동,0.07427713
4,05-10 20:00,문창동,0.07625172
4,05-10 21:00,문창동,0.07602323
4,05-10 22:00,문창동,0.07302346
4,05-10 23:00,문창동,0.0687155
4,05-13 00:00,문창동,0.071844265
4,05-13 01:00,문창동,0.0747231
4,05-13 02:00,문창동,0.078487515
4,05-13 03:00,문창동,0.07244548
4,05-13 04:00,문창동,0.068994194
4,05-13 05:00,문창동,0.06460911
4,05-13 06:00,문창동,0.06622176
4,05-13 07:00,문창동,0.0657607
4,05-13 08:00,문창동,0.06260064
4,05-13 09:00,문창동,0.062162474
4,05-13 10:00,문창동,0.057781395
4,05-13 11:00,문창동,0.0568646
4,05-13 12:00,문창동,0.056061592
4,05-13 13:00,문창동,0.054755032
4,05-13 14:00,문창동,0.055719376
4,05-13 15:00,문창동,0.057308037
4,05-13 16:00,문창동,0.06092094
4,05-13 17:00,문창동,0.06779588
4,05-13 18:00,문창동,0.07228553
4,05-13 19:00,문창동,0.07427713
4,05-13 20:00,문창동,0.07625172
4,05-13 21:00,문창동,0.07602323
4,05-13 22:00,문창동,0.07302346
4,05-13 23:00,문창동,0.0687155
4,05-14 00:00,문창동,0.071844265
4,05-14 01:00,문창동,0.0747231
4,05-14 02:00,문창동,0.078487515
4,05-14 03:00,문창동,0.07244548
4,05-14 04:00,문창동,0.068994194
4,05-14 05:00,문창동,0.06460911
4,05-14 06:00,문창동,0.06622176
4,05-14 07:00,문창동,0.0657607
4,05-14 08:00,문창동,0.06260064
4,05-14 09:00,문창동,0.062162474
4,05-14 10:00,문창동,0.057781395
4,05-14 11:00,문창동,0.0568646
4,05-14 12:00,문창동,0.056061592
4,05-14 13:00,문창동,0.054755032
4,05-14 14:00,문창동,0.055719376
4,05-14 15:00,문창동,0.057308037
4,05-14 16:00,문창동,0.06092094
4,05-14 17:00,문창동,0.06779588
4,05-14 18:00,문창동,0.07228553
4,05-14 19:00,문창동,0.07427713
4,05-14 20:00,문창동,0.07625172
4,05-14 21:00,문창동,0.07602323
4,05-14 22:00,문창동,0.07302346
4,05-14 23:00,문창동,0.0687155
4,05-15 00:00,문창동,0.071844265
4,05-15 01:00,문창동,0.0747231
4,05-15 02:00,문창동,0.078487515
4,05-15 03:00,문창동,0.07244548
4,05-15 04:00,문창동,0.068994194
4,05-15 05:00,문창동,0.06460911
4,05-15 06:00,문창동,0.06622176
4,05-15 07:00,문창동,0.0657607
4,05-15 08:00,문창동,0.06260064
4,05-15 09:00,문창동,0.062162474
4,05-15 10:00,문창동,0.057781395
4,05-15 11:00,문창동,0.0568646
4,05-15 12:00,문창동,0.056061592
4,05-15 13:00,문창동,0.054755032
4,05-15 14:00,문창동,0.055719376
4,05-15 15:00,문창동,0.057308037
4,05-15 16:00,문창동,0.06092094
4,05-15 17:00,문창동,0.06779588
4,05-15 18:00,문창동,0.07228553
4,05-15 19:00,문창동,0.07427713
4,05-15 20:00,문창동,0.07625172
4,05-15 21:00,문창동,0.07602323
4,05-15 22:00,문창동,0.07302346
4,05-15 23:00,문창동,0.0687155
4,05-18 00:00,문창동,0.071844265
4,05-18 01:00,문창동,0.0747231
4,05-18 02:00,문창동,0.078487515
4,05-18 03:00,문창동,0.07244548
4,05-18 04:00,문창동,0.068994194
4,05-18 05:00,문창동,0.06460911
4,05-18 06:00,문창동,0.06622176
4,05-18 07:00,문창동,0.0657607
4,05-18 08:00,문창동,0.06260064
4,05-18 09:00,문창동,0.062162474
4,05-18 10:00,문창동,0.057781395
4,05-18 11:00,문창동,0.0568646
4,05-18 12:00,문창동,0.056061592
4,05-18 13:00,문창동,0.054755032
4,05-18 14:00,문창동,0.055719376
4,05-18 15:00,문창동,0.057308037
4,05-18 16:00,문창동,0.06092094
4,05-18 17:00,문창동,0.06779588
4,05-18 18:00,문창동,0.07228553
4,05-18 19:00,문창동,0.07427713
4,05-18 20:00,문창동,0.07625172
4,05-18 21:00,문창동,0.07602323
4,05-18 22:00,문창동,0.07302346
4,05-18 23:00,문창동,0.0687155
4,05-19 00:00,문창동,0.071844265
4,05-19 01:00,문창동,0.0747231
4,05-19 02:00,문창동,0.078487515
4,05-19 03:00,문창동,0.07244548
4,05-19 04:00,문창동,0.068994194
4,05-19 05:00,문창동,0.06460911
4,05-19 06:00,문창동,0.06622176
4,05-19 07:00,문창동,0.0657607
4,05-19 08:00,문창동,0.06260064
4,05-19 09:00,문창동,0.062162474
4,05-19 10:00,문창동,0.057781395
4,05-19 11:00,문창동,0.0568646
4,05-19 12:00,문창동,0.056061592
4,05-19 13:00,문창동,0.054755032
4,05-19 14:00,문창동,0.055719376
4,05-19 15:00,문창동,0.057308037
4,05-19 16:00,문창동,0.06092094
4,05-19 17:00,문창동,0.06779588
4,05-19 18:00,문창동,0.07228553
4,05-19 19:00,문창동,0.07427713
4,05-19 20:00,문창동,0.07625172
4,05-19 21:00,문창동,0.07602323
4,05-19 22:00,문창동,0.07302346
4,05-19 23:00,문창동,0.0687155
4,05-20 00:00,문창동,0.071844265
4,05-20 01:00,문창동,0.0747231
4,05-20 02:00,문창동,0.078487515
4,05-20 03:00,문창동,0.07244548
4,05-20 04:00,문창동,0.068994194
4,05-20 05:00,문창동,0.06460911
4,05-20 06:00,문창동,0.06622176
4,05-20 07:00,문창동,0.0657607
4,05-20 08:00,문창동,0.06260064
4,05-20 09:00,문창동,0.062162474
4,05-20 10:00,문창동,0.057781395
4,05-20 11:00,문창동,0.0568646
4,05-20 12:00,문창동,0.056061592
4,05-20 13:00,문창동,0.054755032
4,05-20 14:00,문창동,0.055719376
4,05-20 15:00,문창동,0.057308037
4,05-20 16:00,문창동,0.06092094
4,05-20 17:00,문창동,0.06779588
4,05-20 18:00,문창동,0.07228553
4,05-20 19:00,문창동,0.07427713
4,05-20 20:00,문창동,0.07625172
4,05-20 21:00,문창동,0.07602323
4,05-20 22:00,문창동,0.07302346
4,05-20 23:00,문창동,0.0687155
4,05-23 00:00,문창동,0.071844265
4,05-23 01:00,문창동,0.0747231
4,05-23 02:00,문창동,0.078487515
4,05-23 03:00,문창동,0.07244548
4,05-23 04:00,문창동,0.068994194
4,05-23 05:00,문창동,0.06460911
4,05-23 06:00,문창동,0.06622176
4,05-23 07:00,문창동,0.0657607
4,05-23 08:00,문창동,0.06260064
4,05-23 09:00,문창동,0.062162474
4,05-23 10:00,문창동,0.057781395
4,05-23 11:00,문창동,0.0568646
4,05-23 12:00,문창동,0.056061592
4,05-23 13:00,문창동,0.054755032
4,05-23 14:00,문창동,0.055719376
4,05-23 15:00,문창동,0.057308037
4,05-23 16:00,문창동,0.06092094
4,05-23 17:00,문창동,0.06779588
4,05-23 18:00,문창동,0.07228553
4,05-23 19:00,문창동,0.07427713
4,05-23 20:00,문창동,0.07625172
4,05-23 21:00,문창동,0.07602323
4,05-23 22:00,문창동,0.07302346
4,05-23 23:00,문창동,0.0687155
4,05-24 00:00,문창동,0.071844265
4,05-24 01:00,문창동,0.0747231
4,05-24 02:00,문창동,0.078487515
4,05-24 03:00,문창동,0.07244548
4,05-24 04:00,문창동,0.068994194
4,05-24 05:00,문창동,0.06460911
4,05-24 06:00,문창동,0.06622176
4,05-24 07:00,문창동,0.0657607
4,05-24 08:00,문창동,0.06260064
4,05-24 09:00,문창동,0.062162474
4,05-24 10:00,문창동,0.057781395
4,05-24 11:00,문창동,0.0568646
4,05-24 12:00,문창동,0.056061592
4,05-24 13:00,문창동,0.054755032
4,05-24 14:00,문창동,0.055719376
4,05-24 15:00,문창동,0.057308037
4,05-24 16:00,문창동,0.06092094
4,05-24 17:00,문창동,0.06779588
4,05-24 18:00,문창동,0.07228553
4,05-24 19:00,문창동,0.07427713
4,05-24 20:00,문창동,0.07625172
4,05-24 21:00,문창동,0.07602323
4,05-24 22:00,문창동,0.07302346
4,05-24 23:00,문창동,0.0687155
4,05-25 00:00,문창동,0.071844265
4,05-25 01:00,문창동,0.0747231
4,05-25 02:00,문창동,0.078487515
4,05-25 03:00,문창동,0.07244548
4,05-25 04:00,문창동,0.068994194
4,05-25 05:00,문창동,0.06460911
4,05-25 06:00,문창동,0.06622176
4,05-25 07:00,문창동,0.0657607
4,05-25 08:00,문창동,0.06260064
4,05-25 09:00,문창동,0.062162474
4,05-25 10:00,문창동,0.057781395
4,05-25 11:00,문창동,0.0568646
4,05-25 12:00,문창동,0.056061592
4,05-25 13:00,문창동,0.054755032
4,05-25 14:00,문창동,0.055719376
4,05-25 15:00,문창동,0.057308037
4,05-25 16:00,문창동,0.06092094
4,05-25 17:00,문창동,0.06779588
4,05-25 18:00,문창동,0.07228553
4,05-25 19:00,문창동,0.07427713
4,05-25 20:00,문창동,0.07625172
4,05-25 21:00,문창동,0.07602323
4,05-25 22:00,문창동,0.07302346
4,05-25 23:00,문창동,0.0687155
4,05-28 00:00,문창동,0.071844265
4,05-28 01:00,문창동,0.0747231
4,05-28 02:00,문창동,0.078487515
4,05-28 03:00,문창동,0.07244548
4,05-28 04:00,문창동,0.068994194
4,05-28 05:00,문창동,0.06460911
4,05-28 06:00,문창동,0.06622176
4,05-28 07:00,문창동,0.0657607
4,05-28 08:00,문창동,0.06260064
4,05-28 09:00,문창동,0.062162474
4,05-28 10:00,문창동,0.057781395
4,05-28 11:00,문창동,0.0568646
4,05-28 12:00,문창동,0.056061592
4,05-28 13:00,문창동,0.054755032
4,05-28 14:00,문창동,0.055719376
4,05-28 15:00,문창동,0.057308037
4,05-28 16:00,문창동,0.06092094
4,05-28 17:00,문창동,0.06779588
4,05-28 18:00,문창동,0.07228553
4,05-28 19:00,문창동,0.07427713
4,05-28 20:00,문창동,0.07625172
4,05-28 21:00,문창동,0.07602323
4,05-28 22:00,문창동,0.07302346
4,05-28 23:00,문창동,0.0687155
4,05-29 00:00,문창동,0.071844265
4,05-29 01:00,문창동,0.0747231
4,05-29 02:00,문창동,0.078487515
4,05-29 03:00,문창동,0.07244548
4,05-29 04:00,문창동,0.068994194
4,05-29 05:00,문창동,0.06460911
4,05-29 06:00,문창동,0.06622176
4,05-29 07:00,문창동,0.0657607
4,05-29 08:00,문창동,0.06260064
4,05-29 09:00,문창동,0.062162474
4,05-29 10:00,문창동,0.057781395
4,05-29 11:00,문창동,0.0568646
4,05-29 12:00,문창동,0.056061592
4,05-29 13:00,문창동,0.054755032
4,05-29 14:00,문창동,0.055719376
4,05-29 15:00,문창동,0.057308037
4,05-29 16:00,문창동,0.06092094
4,05-29 17:00,문창동,0.06779588
4,05-29 18:00,문창동,0.07228553
4,05-29 19:00,문창동,0.07427713
4,05-29 20:00,문창동,0.07625172
4,05-29 21:00,문창동,0.07602323
4,05-29 22:00,문창동,0.07302346
4,05-29 23:00,문창동,0.0687155
4,05-30 00:00,문창동,0.071844265
4,05-30 01:00,문창동,0.0747231
4,05-30 02:00,문창동,0.078487515
4,05-30 03:00,문창동,0.07244548
4,05-30 04:00,문창동,0.068994194
4,05-30 05:00,문창동,0.06460911
4,05-30 06:00,문창동,0.06622176
4,05-30 07:00,문창동,0.0657607
4,05-30 08:00,문창동,0.06260064
4,05-30 09:00,문창동,0.062162474
4,05-30 10:00,문창동,0.057781395
4,05-30 11:00,문창동,0.0568646
4,05-30 12:00,문창동,0.056061592
4,05-30 13:00,문창동,0.054755032
4,05-30 14:00,문창동,0.055719376
4,05-30 15:00,문창동,0.057308037
4,05-30 16:00,문창동,0.06092094
4,05-30 17:00,문창동,0.06779588
4,05-30 18:00,문창동,0.07228553
4,05-30 19:00,문창동,0.07427713
4,05-30 20:00,문창동,0.07625172
4,05-30 21:00,문창동,0.07602323
4,05-30 22:00,문창동,0.07302346
4,05-30 23:00,문창동,0.0687155
4,06-02 00:00,문창동,0.057637315
4,06-02 01:00,문창동,0.056874998
4,06-02 02:00,문창동,0.060519297
4,06-02 03:00,문창동,0.05716702
4,06-02 04:00,문창동,0.05685957
4,06-02 05:00,문창동,0.05330516
4,06-02 06:00,문창동,0.055401724
4,06-02 07:00,문창동,0.055448305
4,06-02 08:00,문창동,0.05255081
4,06-02 09:00,문창동,0.05361192
4,06-02 10:00,문창동,0.05098735
4,06-02 11:00,문창동,0.048991177
4,06-02 12:00,문창동,0.047004856
4,06-02 13:00,문창동,0.04529104
4,06-02 14:00,문창동,0.046029586
4,06-02 15:00,문창동,0.046573773
4,06-02 16:00,문창동,0.049607124
4,06-02 17:00,문창동,0.054153003
4,06-02 18:00,문창동,0.05685904
4,06-02 19:00,문창동,0.059040938
4,06-02 20:00,문창동,0.060121395
4,06-02 21:00,문창동,0.05979088
4,06-02 22:00,문창동,0.056086347
4,06-02 23:00,문창동,0.054850787
4,06-03 00:00,문창동,0.057637315
4,06-03 01:00,문창동,0.056874998
4,06-03 02:00,문창동,0.060519297
4,06-03 03:00,문창동,0.05716702
4,06-03 04:00,문창동,0.05685957
4,06-03 05:00,문창동,0.05330516
4,06-03 06:00,문창동,0.055401724
4,06-03 07:00,문창동,0.055448305
4,06-03 08:00,문창동,0.05255081
4,06-03 09:00,문창동,0.05361192
4,06-03 10:00,문창동,0.05098735
4,06-03 11:00,문창동,0.048991177
4,06-03 12:00,문창동,0.047004856
4,06-03 13:00,문창동,0.04529104
4,06-03 14:00,문창동,0.046029586
4,06-03 15:00,문창동,0.046573773
4,06-03 16:00,문창동,0.049607124
4,06-03 17:00,문창동,0.054153003
4,06-03 18:00,문창동,0.05685904
4,06-03 19:00,문창동,0.059040938
4,06-03 20:00,문창동,0.060121395
4,06-03 21:00,문창동,0.05979088
4,06-03 22:00,문창동,0.056086347
4,06-03 23:00,문창동,0.054850787
4,06-04 00:00,문창동,0.057637315
4,06-04 01:00,문창동,0.056874998
4,06-04 02:00,문창동,0.060519297
4,06-04 03:00,문창동,0.05716702
4,06-04 04:00,문창동,0.05685957
4,06-04 05:00,문창동,0.05330516
4,06-04 06:00,문창동,0.055401724
4,06-04 07:00,문창동,0.055448305
4,06-04 08:00,문창동,0.05255081
4,06-04 09:00,문창동,0.05361192
4,06-04 10:00,문창동,0.05098735
4,06-04 11:00,문창동,0.048991177
4,06-04 12:00,문창동,0.047004856
4,06-04 13:00,문창동,0.04529104
4,06-04 14:00,문창동,0.046029586
4,06-04 15:00,문창동,0.046573773
4,06-04 16:00,문창동,0.049607124
4,06-04 17:00,문창동,0.054153003
4,06-04 18:00,문창동,0.05685904
4,06-04 19:00,문창동,0.059040938
4,06-04 20:00,문창동,0.060121395
4,06-04 21:00,문창동,0.05979088
4,06-04 22:00,문창동,0.056086347
4,06-04 23:00,문창동,0.054850787
4,06-07 00:00,문창동,0.057637315
4,06-07 01:00,문창동,0.056874998
4,06-07 02:00,문창동,0.060519297
4,06-07 03:00,문창동,0.05716702
4,06-07 04:00,문창동,0.05685957
4,06-07 05:00,문창동,0.05330516
4,06-07 06:00,문창동,0.055401724
4,06-07 07:00,문창동,0.055448305
4,06-07 08:00,문창동,0.05255081
4,06-07 09:00,문창동,0.05361192
4,06-07 10:00,문창동,0.05098735
4,06-07 11:00,문창동,0.048991177
4,06-07 12:00,문창동,0.047004856
4,06-07 13:00,문창동,0.04529104
4,06-07 14:00,문창동,0.046029586
4,06-07 15:00,문창동,0.046573773
4,06-07 16:00,문창동,0.049607124
4,06-07 17:00,문창동,0.054153003
4,06-07 18:00,문창동,0.05685904
4,06-07 19:00,문창동,0.059040938
4,06-07 20:00,문창동,0.060121395
4,06-07 21:00,문창동,0.05979088
4,06-07 22:00,문창동,0.056086347
4,06-07 23:00,문창동,0.054850787
4,06-08 00:00,문창동,0.057637315
4,06-08 01:00,문창동,0.056874998
4,06-08 02:00,문창동,0.060519297
4,06-08 03:00,문창동,0.05716702
4,06-08 04:00,문창동,0.05685957
4,06-08 05:00,문창동,0.05330516
4,06-08 06:00,문창동,0.055401724
4,06-08 07:00,문창동,0.055448305
4,06-08 08:00,문창동,0.05255081
4,06-08 09:00,문창동,0.05361192
4,06-08 10:00,문창동,0.05098735
4,06-08 11:00,문창동,0.048991177
4,06-08 12:00,문창동,0.047004856
4,06-08 13:00,문창동,0.04529104
4,06-08 14:00,문창동,0.046029586
4,06-08 15:00,문창동,0.046573773
4,06-08 16:00,문창동,0.049607124
4,06-08 17:00,문창동,0.054153003
4,06-08 18:00,문창동,0.05685904
4,06-08 19:00,문창동,0.059040938
4,06-08 20:00,문창동,0.060121395
4,06-08 21:00,문창동,0.05979088
4,06-08 22:00,문창동,0.056086347
4,06-08 23:00,문창동,0.054850787
4,06-09 00:00,문창동,0.057637315
4,06-09 01:00,문창동,0.056874998
4,06-09 02:00,문창동,0.060519297
4,06-09 03:00,문창동,0.05716702
4,06-09 04:00,문창동,0.05685957
4,06-09 05:00,문창동,0.05330516
4,06-09 06:00,문창동,0.055401724
4,06-09 07:00,문창동,0.055448305
4,06-09 08:00,문창동,0.05255081
4,06-09 09:00,문창동,0.05361192
4,06-09 10:00,문창동,0.05098735
4,06-09 11:00,문창동,0.048991177
4,06-09 12:00,문창동,0.047004856
4,06-09 13:00,문창동,0.04529104
4,06-09 14:00,문창동,0.046029586
4,06-09 15:00,문창동,0.046573773
4,06-09 16:00,문창동,0.049607124
4,06-09 17:00,문창동,0.054153003
4,06-09 18:00,문창동,0.05685904
4,06-09 19:00,문창동,0.059040938
4,06-09 20:00,문창동,0.060121395
4,06-09 21:00,문창동,0.05979088
4,06-09 22:00,문창동,0.056086347
4,06-09 23:00,문창동,0.054850787
4,06-12 00:00,문창동,0.057637315
